,Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,x_mercator,y_mercator
264,-37.758100299999995,144.9746268,1265,T20100031666,ABS to receive accident,Finished,08-08-2010,19.30.00,Yes,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,235250,144.97463,-37.7581,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497764.2569999998,2415872.45,3,1,0,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4203212.49871735,16138501.633320874
265,-37.73600808,144.9490526,1266,T20100031669,ABS to receive accident,Finished,04-08-2010,22.00.00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,No,Cross intersection,Other injury accident,50,No,777,144.94905,-37.73601,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2495509.485,2418323.434,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4200753.2040364565,16135654.726399425
266,-37.73800383,144.9358084,1267,T20100031676,ABS to receive accident,Finished,08-08-2010,19.30.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,60,No,41742,144.93581,-37.738,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2494342.2909999997,2418101.232,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro,-4200975.369910208,16134180.388799464
267,-38.15071213,145.1951168,1268,T20100031684,ABS to receive accident,Finished,08-08-2010,20.00.00,Yes,Collision with vehicle,Sunday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,80,No,35641,145.19512,-38.15071,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2517103.293,2372277.535,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4246917.847712366,16163046.46784588
268,-37.850078,144.84504850000002,1269,T20100031687,ABS to receive accident,Finished,08-08-2010,06.00.00,Yes,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Cross intersection,Serious injury accident,60,Yes,39932,144.84505,-37.85008,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486363.153,2405653.338,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,1,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4213451.409445686,16124077.042947017
269,-37.83051497,144.98442509999998,1270,T20100031689,ABS to receive accident,Finished,16-07-2010,17.50.00,Yes,Collision with vehicle,Friday,RIGHT REAR.,Yes,Dusk/Dawn,No,T intersection,Other injury accident,60,No,37022,144.98443,-37.83051,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498628.94,2407835.595,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4211273.662907713,16139592.375087509
270,-37.8465261,144.845662,1271,T20100031693,ABS to receive accident,Finished,12-07-2010,18.30.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights unknown,No,Not at intersection,Serious injury accident,60,No,235740,144.84566,-37.84653,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486416.504,2406047.647,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,1,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4213056.013746338,16124145.337454615
271,-38.33133044,145.0084669,1272,T20100031699,ABS to receive accident,Finished,02-08-2010,20.30.00,Yes,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,T intersection,Other injury accident,100,Yes,45694,145.00847,-38.33133,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2500740.395,2352244.548,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,B,"B,C",Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4267024.186009507,16142268.696021266
272,-37.88169302,144.977771,1273,T20100031707,ABS to receive accident,Finished,07-08-2010,11.00.00,No,Collision with vehicle,Saturday,RIGHT TURN SIDESWIPE,No,Day,No,Multiple intersection,Other injury accident,60,No,41083,144.97777,-37.88169,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2498044.505,2402155.266,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4216970.777373506,16138851.644063825
273,-38.05486424,145.3012214,1274,T20100031709,ABS to receive accident,Finished,08-08-2010,10.05.00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,80,No,47700,145.30122,-38.05486,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2526437.707,2382892.5519999997,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4236248.109403956,16174857.977888705
274,-37.97624675,145.2099144,1275,T20100031711,ABS to receive accident,Finished,09-08-2010,07.31.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,43024,145.20991,-37.97625,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518443.1,2391640.375,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4227496.450449711,16164693.729142845
275,-36.88563162,143.8581524,1276,T20100031716,ABS to receive accident,Finished,08-08-2010,05.15.00,Yes,No collision and no object struck,Sunday,OFF CARRIAGEWAY TO LEFT,No,Dark No street lights,Yes,Not at intersection,Other injury accident,Not known,Yes,235337,143.85815,-36.88563,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,2398227.879,2512079.95,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,Country,Country,"LODDON,CENTRAL GOLDFIELDS","NORTHERN REGION,WESTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4106089.72952667,16014216.271629145
276,-38.1854091,145.5448003,1277,T20100031721,ABS to receive accident,Finished,07-08-2010,21.43.00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Other injury accident,80,No,235551,145.5448,-38.18541,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2547733.1180000002,2368306.915,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4250780.296744836,16201973.05700469
277,-37.87942732,144.7012787,1278,T20100031729,ABS to receive accident,Finished,09-08-2010,08.50.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,44382,144.70128,-37.87943,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2473720.624,2402365.735,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4216718.560803215,16108072.66201956
278,-37.82338897,144.967386,1279,T20100031730,ABS to receive accident,Finished,09-08-2010,10.30.00,No,Struck Pedestrian,Monday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Cross intersection,Serious injury accident,50,No,239729,144.96739,-37.82339,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497128.7169999997,2408626.115,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,1,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4210480.4002163205,16137695.591151936
279,-37.87374085,144.38183469999998,1280,T20100031731,ABS to receive accident,Finished,09-08-2010,09.50.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,100,No,49594,144.38183,-37.873740000000005,Intersection,GEELONG,SOUTH WESTERN REGION,2445614.41,2402861.535,3,2,0,1,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country,-4216085.545858404,16072512.318602595
280,-37.82007938,145.0135105,1281,T20100031737,ABS to receive accident,Finished,09-08-2010,10.50.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,40,No,79151,145.01351,-37.82008,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2501189.494,2408993.846,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4210111.978342786,16142830.147005029
281,-38.38859222,142.5003613,1282,T20100031741,ABS to receive accident,Finished,09-08-2010,11.30.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60,No,235553,142.50036,-38.38859,Intersection,WARRNAMBOOL,SOUTH WESTERN REGION,2281608.3019999997,2343020.223,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,WARRNAMBOOL,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4273398.538201024,15863067.657773508
282,-37.88927096,145.0409054,1283,T20100031744,ABS to receive accident,Finished,17-07-2010,09.30.00,No,Collision with a fixed object,Saturday,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,60,No,235339,145.04091,-37.88927,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503598.1040000003,2401313.64,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4217814.349795568,16145879.733323365
283,-37.79080918,144.9856746,1284,T20100031764,ABS to receive accident,Finished,09-08-2010,10.40.00,No,Collision with vehicle,Monday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,80,No,36579,144.98567,-37.79081,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498738.27,2412242.443,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4206853.634583368,16139731.46879126
284,-38.51910037,146.4596495,1285,T20100031771,ABS to receive accident,Finished,09-08-2010,15.05.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235741,146.45965,-38.5191,Non-Intersection,WELLINGTON,EASTERN REGION,2627316.069,2330421.923,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,1,0,Country,Country,WELLINGTON,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country,-4287926.639003395,16303813.604101326
285,-36.789800899999996,144.30360349999998,1286,T20100031777,ABS to receive accident,Finished,09-08-2010,16.20.00,No,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60,Yes,235990,144.3036,-36.7898,Non-Intersection,BENDIGO,NORTHERN REGION,2437851.925,2523096.193,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4095421.9025739175,16063803.661254449
286,-38.187022,144.4554868,1287,T20100031778,ABS to receive accident,Finished,09-08-2010,15.15.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,70,No,50218,144.45549,-38.187020000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2452293.062,2368128.018,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Other Towns,Other Towns,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Country,-4250959.8439515345,16080711.23287045
287,-36.79477758,145.5697632,1288,T20100031781,ABS to receive accident,Finished,09-08-2010,16.10.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,237411,145.56976,-36.794779999999996,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,2550843.863,2522619.154,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,STRATHBOGIE,NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4095975.904057359,16204751.914321413
288,-37.93735608,145.0683233,1289,T20100031783,ABS to receive accident,Finished,09-08-2010,15.45.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70,No,235742,145.06832,-37.93736,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2506005.9930000002,2395975.193,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"KINGSTON,GLEN EIRA",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4223167.160868701,16148931.879989985
289,-37.03068344,145.1443218,1290,T20100031784,ABS to receive accident,Finished,09-08-2010,16.05.00,No,Collision with vehicle,Monday,OTHER ADJACENT (INTERSECTIONS ONLY),Yes,Day,Yes,T intersection,Other injury accident,50,No,59995,145.14432,-37.03068,Intersection,MITCHELL,NORTHERN REGION,2512839.206,2496585.599,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,No,0,2,0,1,0,0,Other Towns,Other Towns,MITCHELL,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4122236.8242677078,16157391.994311037
290,-37.67660599,145.0305171,1291,T20100031787,ABS to receive accident,Finished,09-08-2010,14.15.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,70,No,38265,145.03052,-37.67661,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502691.9,2424916.795,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4194140.5936256004,16144723.313057154
291,-38.02889503,145.34707450000002,1292,T20100031791,ABS to receive accident,Finished,09-08-2010,16.25.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,50,No,43649,145.34707,-38.0289,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530472.643,2385761.379,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4233357.230170453,16179962.321632
292,-36.7624454,144.29646830000002,1293,T20100031793,ABS to receive accident,Finished,09-08-2010,16.53.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,60,No,54310,144.29647,-36.76245,Intersection,BENDIGO,NORTHERN REGION,2437192.7430000002,2526126.725,3,2,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,Large Provincial Cities,Large Provincial Cities,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4092376.7022435223,16063009.374423744
293,-37.83602015,145.0608728,1294,T20100031802,ABS to receive accident,Finished,09-08-2010,16.50.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,Yes,T intersection,Serious injury accident,60,No,66722,145.06087,-37.83602,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505358.247,2407222.984,3,2,0,1,1,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4211886.496742039,16148102.49412383
294,-38.06882795,145.447423,1295,T20100031803,ABS to receive accident,Finished,09-08-2010,17.13.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,50,No,235743,145.44742,-38.06883,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2539262.216,2381292.1459999997,3,1,0,1,0,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,No,0,1,0,1,0,0,Small Provincial Cities,Small Provincial Cities,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4237802.542490741,16191133.065553866
295,-37.48652592,142.3336426,1296,T20100031807,ABS to receive accident,Finished,09-08-2010,14.45.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,100,No,235893,142.33364,-37.48653,Non-Intersection,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,2264241.984,2442710.065,8,8,0,2,6,0,3,5,0,6,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4172980.977023251,15844508.61698379
296,-36.23912032,145.53162,1297,T20100031808,ABS to receive accident,Finished,09-08-2010,13.07.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100,No,229620,145.53162,-36.23912,Intersection,SHEPPARTON,NORTH EASTERN REGION,2547784.409,2584291.483,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Country,Country,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4034120.420818573,16200505.832720188
297,-37.74137357,145.0403233,1298,T20100031811,ABS to receive accident,Finished,08-08-2010,17.17.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60,No,236624,145.04032,-37.74137,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2503553.8540000003,2417728.4,4,1,0,0,1,3,1,3,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4201350.487651113,16145814.934247773
298,-37.902296500000006,144.6621979,1299,T20100031813,ABS to receive accident,Finished,09-08-2010,18.15.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,235745,144.6622,-37.9023,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2470291.5930000003,2399815.986,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4219264.346275676,16103722.20726377
299,-37.78875748,145.10311480000001,1300,T20100031814,ABS to receive accident,Finished,09-08-2010,18.29.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100,No,235369,145.10311000000002,-37.788759999999996,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2509082.223,2412465.33,3,1,0,1,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro,-4206625.240384107,16152804.85205392
300,-37.82581058,145.2544701,1301,T20100031815,ABS to receive accident,Finished,09-08-2010,17.40.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70,No,237782,145.25447,-37.82581,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2522402.389,2408327.897,3,1,0,1,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4210749.97260842,16169653.646978779
301,-37.81758789999999,145.1240237,1302,T20100031816,ABS to receive accident,Finished,25-07-2010,06.45.00,Yes,Collision with vehicle,Sunday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Dark Street lights on,No,Not at intersection,Other injury accident,60,No,235361,145.12402,-37.81759,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510919.681,2409263.34,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4209834.628057864,16155132.420154968
302,-37.76482795,144.94376619999997,1303,T20100031829,ABS to receive accident,Finished,09-08-2010,15.35.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,60,No,45527,144.94377,-37.764829999999996,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2495045.432,2415124.617,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4203961.417289585,16135066.247043293
