Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.93630615,145.238899,1151,T20100031149,ABS to receive accident,Finished,05-08-2010,09.35.00,No,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Day,Yes,T intersection,Other injury accident,70,No,36711,145.2389,-37.93631,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2521000.805,2396067.533,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.00425593,145.2174116,1152,T20100031161,ABS to receive accident,Finished,05-08-2010,09.57.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80,No,28872,145.21741,-38.00426,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2519094.697,2388529.998,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-35.05455768,142.8828518,1153,T20100031165,ABS to receive accident,Finished,05-08-2010,09.45.00,No,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60,No,235335,142.88285,-35.05456,Intersection,SWAN HILL,NORTHERN REGION,2306792.804,2713725.378,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Towns,Small Towns,SWAN HILL,NORTHERN REGION,B,"B,C",Arterial Highway,"Arterial Highway,Arterial Other",Undivided,Undivided,Country
-37.86452943,144.9817012,1154,T20100031167,ABS to receive accident,Finished,27-07-2010,18.35.00,Yes,Collision with vehicle,Tuesday,LEFT TURN SIDESWIPE,No,Dark Street lights on,No,T intersection,Other injury accident,60,No,235988,144.9817,-37.86453,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2498389.88,2404060.327,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.71874912,145.0073016,1155,T20100031172,ABS to receive accident,Finished,05-08-2010,09.45.00,No,No collision and no object struck,Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,T intersection,Other injury accident,60,No,35663,145.0073,-37.71875,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2500643.708,2420240.069,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.97292581,145.2376259,1156,T20100031173,ABS to receive accident,Finished,04-08-2010,18.50.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,No,235175,145.23763,-37.97293,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2520878.743,2392003.259,7,1,0,0,1,6,2,5,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.85747209,144.7782962,1157,T20100031175,ABS to receive accident,Finished,26-07-2010,18.30.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,No,Not at intersection,Other injury accident,100,No,235989,144.7783,-37.85747,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2480490.39,2404821.055,4,1,0,0,1,3,2,2,0,0,4,0,0,0,0,0,0,0,0,2,No,0,4,0,4,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.77205739,145.200204,1158,T20100031177,ABS to receive accident,Finished,04-08-2010,07.10.00,No,No collision and no object struck,Wednesday,OFF CARRIAGEWAY TO RIGHT,No,Dusk/Dawn,No,T intersection,Other injury accident,60,Yes,38396,145.2002,-37.77206,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2517637.6,2414305.174,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.12012552,144.3284053,1159,T20100031180,ABS to receive accident,Finished,05-08-2010,10.30.00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Cross intersection,Other injury accident,60,No,71702,144.32841,-38.12013,Intersection,GEELONG,SOUTH WESTERN REGION,2441106.741,2375482.562,3,1,0,0,1,2,1,2,0,2,1,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.80924477,144.9729709,1160,T20100031181,ABS to receive accident,Finished,05-08-2010,12.56.00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Day,No,Cross intersection,Other injury accident,50,No,241,144.97297,-37.80924,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497619.96,2410196.096,2,2,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.17131779,145.9189389,1161,T20100031187,ABS to receive accident,Finished,04-08-2010,17.05.00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,70,No,223516,145.91894,-38.17132,Intersection,BAW BAW,EASTERN REGION,2580527.854,2369619.063,4,2,0,0,2,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities,"Small Provincial Cities,Country",BAW BAW,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-36.11626705,146.8684139,1162,T20100031201,ABS to receive accident,Finished,05-08-2010,16.01.00,No,Collision with vehicle,Thursday,CUTTING IN (OVERTAKING),No,Day,Yes,T intersection,Other injury accident,60,No,53594,146.86841,-36.11627,Intersection,WODONGA,NORTH EASTERN REGION,2668199.097,2596405.714,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,Small Provincial Cities,Small Provincial Cities,WODONGA,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.96222519,145.1508103,1163,T20100031213,ABS to receive accident,Finished,05-08-2010,18.20.00,Yes,Collision with vehicle,Thursday,RIGHT REAR.,Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,99871,145.15081,-37.96223,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2513252.676,2393206.532,3,1,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.07617512,145.4802382,1164,T20100031216,ABS to receive accident,Finished,05-08-2010,17.50.00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,50,No,235235,145.48024,-38.07618,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2542137.669,2380462.588,4,3,0,0,3,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.72993428,145.1064865,1165,T20100031221,ABS to receive accident,Finished,05-08-2010,18.07.00,Yes,Collision with vehicle,Thursday,OTHER SAME DIRECTION-MANOUEVRES NOT INCLUDED IN DCAs 130-137,No,Dark Street lights unknown,Yes,Not at intersection,Other injury accident,70,No,235704,145.10649,-37.72993,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2509386.498,2418993.478,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.22185591,144.2333311,1166,T20100031222,ABS to receive accident,Finished,05-08-2010,17.50.00,No,Collision with vehicle,Thursday,U TURN,No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100,No,235705,144.23333,-38.22186,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,2432860.636,2364127.265,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Country,Country,SURF COAST,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.81604133,145.283001,1167,T20100031227,ABS to receive accident,Finished,05-08-2010,18.32.00,Yes,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,50,No,65979,145.283,-37.81604,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2524917.332,2409405.067,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.77753311,144.8333945,1168,T20100031232,ABS to receive accident,Finished,05-08-2010,16.20.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,T intersection,Other injury accident,60,No,45063,144.83339,-37.77753,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2485323.426,2413703.152,4,1,0,0,1,3,1,3,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.19579404,145.1607358,1169,T20100031233,ABS to receive accident,Finished,24-07-2010,15.30.00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,60,No,43598,145.16074,-38.19579,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2514081.117,2367278.806,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.94203103,145.0016624,1170,T20100031239,ABS to receive accident,Finished,05-08-2010,19.20.00,Yes,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60,No,42032,145.00166,-37.94203,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2500146.125,2395458.458,4,2,0,1,1,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-36.39870784,145.3684461,1171,T20100031240,ABS to receive accident,Finished,05-08-2010,19.35.00,Yes,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY ON RIGHT BEND,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,60,Yes,235420,145.36845,-36.39871,Non-Intersection,SHEPPARTON,NORTH EASTERN REGION,2533049.159,2566653.762,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Small Provincial Cities,Small Provincial Cities,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.92790593,145.1137518,1172,T20100031243,ABS to receive accident,Finished,05-08-2010,19.00.00,Yes,Collision with vehicle,Thursday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,T intersection,Serious injury accident,60,No,42387,145.11375,-37.92791,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2510000.657,2397020.274,3,3,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"MONASH,KINGSTON",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.56980012,143.8101191,1173,T20100031244,ABS to receive accident,Finished,05-08-2010,16.20.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60,No,235192,143.81012,-37.5698,Non-Intersection,BALLARAT,WESTERN REGION,2394895.801,2436113.597,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,2,No,1,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.01786363,145.2708961,1174,T20100031254,ABS to receive accident,Finished,05-08-2010,21.05.00,Yes,Struck Pedestrian,Thursday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,194729,145.2709,-38.01786,Non-Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523787.798,2387007.543,5,2,0,0,2,3,4,1,0,2,1,2,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.7462388,144.7996937,1175,T20100031256,ABS to receive accident,Finished,05-08-2010,16.10.00,No,Struck Pedestrian,Thursday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60,No,235892,144.79969,-37.74624,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2482347.356,2417170.619,3,1,0,1,0,2,1,2,0,1,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.8514398,144.6686277,1176,T20100031257,ABS to receive accident,Finished,05-08-2010,06.08.00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark No street lights,Yes,Not at intersection,Other injury accident,70,No,235206,144.66863,-37.85144,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2470837.421,2405462.537,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.75530602,144.9942732,1177,T20100031271,ABS to receive accident,Finished,06-08-2010,06.15.00,No,Struck Pedestrian,Friday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,50,No,30602,144.99427,-37.75531,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2499495.369,2416182.855,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.8162376,145.194553,1178,T20100031273,ABS to receive accident,Finished,06-08-2010,07.00.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70,No,88424,145.19455,-37.81624,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2517129.739,2409402.816,4,1,0,0,1,3,2,2,0,0,4,0,0,0,0,0,0,0,0,2,No,0,4,0,4,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.94329929,145.5355957,1179,T20100031276,ABS to receive accident,Finished,10-07-2010,15.00.00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,T intersection,Other injury accident,80,No,235237,145.5356,-37.9433,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2547077.848,2395185.261,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.83237216,145.0655904,1180,T20100031280,ABS to receive accident,Finished,06-08-2010,07.25.00,No,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Not at intersection,Serious injury accident,60,No,235208,145.06559,-37.83237,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505773.785,2407627.592,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.7449172,144.7847788,1181,T20100031281,ABS to receive accident,Finished,05-08-2010,21.20.00,Yes,Collision with vehicle,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Yes,Dark Street lights on,No,Cross intersection,Other injury accident,50,Yes,63182,144.78478,-37.74492,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2481032.605,2417314.426,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,Yes,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.92486607,145.1438543,1182,T20100031282,ABS to receive accident,Finished,06-08-2010,06.40.00,No,Struck Pedestrian,Friday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,80,No,148597,145.14385,-37.92487,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2512647.676,2397354.095,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"MONASH,DANDENONG",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.85301932,145.1017594,1183,T20100031285,ABS to receive accident,Finished,30-07-2010,08.00.00,No,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,No,T intersection,Serious injury accident,Not known,No,235706,145.10176,-37.85302,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2508955.212,2405333.196,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.78291965,144.9802209,1184,T20100031287,ABS to receive accident,Finished,06-08-2010,08.55.00,No,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,37834,144.98022,-37.78292,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498257.747,2413117.984,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.9118306,145.0428367,1185,T20100031291,ABS to receive accident,Finished,03-08-2010,15.55.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,60,No,235240,145.04284,-37.91183,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503766.856,2398809.64,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.79261072,145.0704822,1186,T20100031293,ABS to receive accident,Finished,06-08-2010,06.20.00,No,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,Yes,Dark Street lights on,No,Cross intersection,Other injury accident,70,No,39097,145.07048,-37.79261,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2506207.666,2412040.294,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.9907454,145.2001976,1187,T20100031294,ABS to receive accident,Finished,06-08-2010,10.30.00,No,Collision with vehicle,Friday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80,No,70725,145.2002,-37.99075,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517585.993,2390032.931,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.81107293,144.8696828,1188,T20100031297,ABS to receive accident,Finished,06-08-2010,10.40.00,No,Collision with vehicle,Friday,RIGHT TURN SIDESWIPE,No,Day,Yes,Multiple intersection,Other injury accident,60,No,452,144.86968,-37.81107,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2488525.218,2409985.678,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.56405025,143.8382404,1189,T20100031303,ABS to receive accident,Finished,06-08-2010,10.45.00,No,Collision with vehicle,Friday,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60,No,52891,143.83824,-37.56405,Intersection,BALLARAT,WESTERN REGION,2397371.889,2436782.332,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.05627438,145.3099895,1190,T20100031306,ABS to receive accident,Finished,06-08-2010,08.30.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,70,No,47366,145.30999,-38.05627,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527206.752,2382733.558,6,1,0,0,1,5,2,4,0,3,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.7058742,144.9250235,1191,T20100031310,ABS to receive accident,Finished,05-08-2010,13.20.00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,No,Not at intersection,Serious injury accident,70,No,236133,144.92502,-37.70587,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2493388.92,2421666.384,2,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.35846071,144.93071,1192,T20100031342,ABS to receive accident,Finished,05-08-2010,15.00.00,No,Collision with a fixed object,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50,Yes,235363,144.93071,-38.35846,Non-Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2493943.047,2349230.463,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
