Latitude,Longitude,Latitude_met,Longitude_met,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.8465261,144.845662,16124145.34,-4557767.727,1271,T20100031693,1,Finished,12-07-2010,18.30.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights unknown,No,Not at intersection,Serious injury accident,60,No,235740,144.84566,-37.84653,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2486416.504,2406047.647,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,1,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.33133044,145.0084669,16142268.7,-4626338.009,1272,T20100031699,1,Finished,02-08-2010,20.30.00,Yes,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,T intersection,Other injury accident,100,Yes,45694,145.00847,-38.33133,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2500740.395,2352244.548,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country,Country,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,B,"B,C",Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.88169302,144.977771,16138851.64,-4562726.459,1273,T20100031707,1,Finished,07-08-2010,11.00.00,No,Collision with vehicle,Saturday,RIGHT TURN SIDESWIPE,No,Day,No,Multiple intersection,Other injury accident,60,No,41083,144.97777,-37.88169,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2498044.505,2402155.266,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.05486424,145.3012214,16174857.98,-4587179.192,1274,T20100031709,1,Finished,08-08-2010,10.05.00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,80,No,47700,145.30122,-38.05486,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2526437.707,2382892.552,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.97624675,145.2099144,16164693.73,-4576070.819,1275,T20100031711,1,Finished,09-08-2010,07.31.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,43024,145.20991,-37.97625,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518443.1,2391640.375,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-36.88563162,143.8581524,16014216.27,-4423177.277,1276,T20100031716,1,Finished,08-08-2010,05.15.00,Yes,No collision and no object struck,Sunday,OFF CARRIAGEWAY TO LEFT,No,Dark No street lights,Yes,Not at intersection,Other injury accident,Not known,Yes,235337,143.85815,-36.88563,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,2398227.879,2512079.95,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,Country,Country,"LODDON,CENTRAL GOLDFIELDS","NORTHERN REGION,WESTERN REGION",C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-38.1854091,145.5448003,16201973.06,-4605651.112,1277,T20100031721,1,Finished,07-08-2010,21.43.00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Other injury accident,80,No,235551,145.5448,-38.18541,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2547733.118,2368306.915,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.87942732,144.7012787,16108072.66,-4562406.911,1278,T20100031729,1,Finished,09-08-2010,08.50.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,60,No,44382,144.70128,-37.87943,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2473720.624,2402365.735,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.82338897,144.967386,16137695.59,-4554506.552,1279,T20100031730,1,Finished,09-08-2010,10.30.00,No,Struck Pedestrian,Monday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Cross intersection,Serious injury accident,50,No,239729,144.96739,-37.82339,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497128.717,2408626.115,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,1,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.87374085,144.3818347,16072512.32,-4561604.952,1280,T20100031731,1,Finished,09-08-2010,09.50.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,100,No,49594,144.38183,-37.87374,Intersection,GEELONG,SOUTH WESTERN REGION,2445614.41,2402861.535,3,2,0,1,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.82007938,145.0135105,16142830.15,-4554040.15,1281,T20100031737,1,Finished,09-08-2010,10.50.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,40,No,79151,145.01351,-37.82008,Non-Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2501189.494,2408993.846,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.38859222,142.5003613,15863067.66,-4634467.24,1282,T20100031741,1,Finished,09-08-2010,11.30.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60,No,235553,142.50036,-38.38859,Intersection,WARRNAMBOOL,SOUTH WESTERN REGION,2281608.302,2343020.223,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Small Provincial Cities,Small Provincial Cities,WARRNAMBOOL,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.88927096,145.0409054,16145879.73,-4563795.301,1283,T20100031744,1,Finished,17-07-2010,09.30.00,No,Collision with a fixed object,Saturday,REVERSING INTO FIXED OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,60,No,235339,145.04091,-37.88927,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2503598.104,2401313.64,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.79080918,144.9856746,16139731.47,-4549916.169,1284,T20100031764,1,Finished,09-08-2010,10.40.00,No,Collision with vehicle,Monday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,80,No,36579,144.98567,-37.79081,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498738.27,2412242.443,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.51910037,146.4596495,16303813.6,-4653019.066,1285,T20100031771,1,Finished,09-08-2010,15.05.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235741,146.45965,-38.5191,Non-Intersection,WELLINGTON,EASTERN REGION,2627316.069,2330421.923,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,1,0,Country,Country,WELLINGTON,"EASTERN REGION,EASTERN REGION",,,Local Road,Local Road,Undivided,Undivided,Country
-36.7898009,144.3036035,16063803.66,-4409848.103,1286,T20100031777,1,Finished,09-08-2010,16.20.00,No,Collision with a fixed object,Monday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,60,Yes,235990,144.3036,-36.7898,Non-Intersection,BENDIGO,NORTHERN REGION,2437851.925,2523096.193,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country,Country,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-38.187022,144.4554868,16080711.23,-4605879.542,1287,T20100031778,1,Finished,09-08-2010,15.15.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,70,No,50218,144.45549,-38.18702,Intersection,GEELONG,SOUTH WESTERN REGION,2452293.062,2368128.018,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Other Towns,Other Towns,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Country
-36.79477758,145.5697632,16204751.91,-4410539.902,1288,T20100031781,1,Finished,09-08-2010,16.10.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,237411,145.56976,-36.79478,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,2550843.863,2522619.154,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,STRATHBOGIE,NORTH EASTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.93735608,145.0683233,16148931.88,-4570580.104,1289,T20100031783,1,Finished,09-08-2010,15.45.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70,No,235742,145.06832,-37.93736,Non-Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2506005.993,2395975.193,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"KINGSTON,GLEN EIRA",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.03068344,145.1443218,16157391.99,-4443384.526,1290,T20100031784,1,Finished,09-08-2010,16.05.00,No,Collision with vehicle,Monday,OTHER ADJACENT (INTERSECTIONS ONLY),Yes,Day,Yes,T intersection,Other injury accident,50,No,59995,145.14432,-37.03068,Intersection,MITCHELL,NORTHERN REGION,2512839.206,2496585.599,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,No,0,2,0,1,0,0,Other Towns,Other Towns,MITCHELL,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.67660599,145.0305171,16144723.31,-4533841.279,1291,T20100031787,1,Finished,09-08-2010,14.15.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,70,No,38265,145.03052,-37.67661,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502691.9,2424916.795,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.02889503,145.3470745,16179962.32,-4583508.516,1292,T20100031791,1,Finished,09-08-2010,16.25.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,50,No,43649,145.34707,-38.0289,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2530472.643,2385761.379,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-36.7624454,144.2964683,16063009.37,-4406046.264,1293,T20100031793,1,Finished,09-08-2010,16.53.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,60,No,54310,144.29647,-36.76245,Intersection,BENDIGO,NORTHERN REGION,2437192.743,2526126.725,3,2,0,0,2,1,1,2,0,0,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,Large Provincial Cities,Large Provincial Cities,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.83602015,145.0608728,16148102.49,-4556286.788,1294,T20100031802,1,Finished,09-08-2010,16.50.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,Yes,T intersection,Serious injury accident,60,No,66722,145.06087,-37.83602,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2505358.247,2407222.984,3,2,0,1,1,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-38.06882795,145.447423,16191133.07,-4589153.462,1295,T20100031803,1,Finished,09-08-2010,17.13.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,50,No,235743,145.44742,-38.06883,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2539262.216,2381292.146,3,1,0,1,0,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,No,0,1,0,1,0,0,Small Provincial Cities,Small Provincial Cities,CARDINIA,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.48652592,142.3336426,15844508.62,-4507140.946,1296,T20100031807,1,Finished,09-08-2010,14.45.00,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,100,No,235893,142.33364,-37.48653,Non-Intersection,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,2264241.984,2442710.065,8,8,0,2,6,0,3,5,0,6,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,SOUTHERN GRAMPIANS,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-36.23912032,145.53162,16200505.83,-4333574.04,1297,T20100031808,1,Finished,09-08-2010,13.07.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100,No,229620,145.53162,-36.23912,Intersection,SHEPPARTON,NORTH EASTERN REGION,2547784.409,2584291.483,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Country,Country,SHEPPARTON,NORTH EASTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.74137357,145.0403233,16145814.93,-4542954.721,1298,T20100031811,1,Finished,08-08-2010,17.17.00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60,No,236624,145.04032,-37.74137,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2503553.854,2417728.4,4,1,0,0,1,3,1,3,0,1,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.9022965,144.6621979,16103722.21,-4565632.765,1299,T20100031813,1,Finished,09-08-2010,18.15.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,235745,144.6622,-37.9023,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2470291.593,2399815.986,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.78875748,145.1031148,16152804.85,-4549627.159,1300,T20100031814,1,Finished,09-08-2010,18.29.00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100,No,235369,145.10311,-37.78876,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2509082.223,2412465.33,3,1,0,1,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,Freeway,Undivided,Undivided,Metro
-37.82581058,145.2544701,16169653.65,-4554847.83,1301,T20100031815,1,Finished,09-08-2010,17.40.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70,No,237782,145.25447,-37.82581,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2522402.389,2408327.897,3,1,0,1,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.8175879,145.1240237,16155132.42,-4553689.053,1302,T20100031816,1,Finished,25-07-2010,06.45.00,Yes,Collision with vehicle,Sunday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Dark Street lights on,No,Not at intersection,Other injury accident,60,No,235361,145.12402,-37.81759,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2510919.681,2409263.34,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.76482795,144.9437662,16135066.25,-4546256.951,1303,T20100031829,1,Finished,09-08-2010,15.35.00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Serious injury accident,60,No,45527,144.94377,-37.76483,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2495045.432,2415124.617,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.80824398,144.9684499,16137814.02,-4552372.422,1304,T20100031840,1,Finished,09-08-2010,22.03.00,Yes,Collision with vehicle,Monday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50,No,235362,144.96845,-37.80824,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497221.824,2410307.048,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan CBD Only,"Metropolitan Excluding CBD,Metropolitan CBD Only",MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.68830745,145.0662589,16148702.07,-4535487.202,1305,T20100031842,1,Finished,09-08-2010,22.00.00,Yes,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,Not known,No,38731,145.06626,-37.68831,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2505843.758,2423616.548,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Highway,"Arterial Highway,Local Road",Undivided,Undivided,Metro
-37.98983248,145.1704251,16160297.8,-4577989.583,1306,T20100031845,1,Finished,05-08-2010,04.00.00,Yes,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,T intersection,Other injury accident,50,Yes,42917,145.17043,-37.98983,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2514970.87,2390139.352,2,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.10424037,144.3370048,16067521.88,-4453646.528,1307,T20100031860,1,Finished,10-08-2010,08.05.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100,No,235993,144.337,-37.10424,Intersection,MOUNT ALEXANDER,NORTHERN REGION,2441075.667,2488228.114,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country,Country,MOUNT ALEXANDER,NORTHERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.57481153,143.8680602,16015319.2,-4519533.849,1308,T20100031869,1,Finished,10-08-2010,10.07.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60,No,52959,143.86806,-37.57481,Intersection,BALLARAT,WESTERN REGION,2400020.2,2435619.896,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Country
-37.78760855,144.972211,16138232.71,-4549465.32,1309,T20100031870,1,Finished,10-08-2010,09.05.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,50,No,36382,144.97221,-37.78761,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2497552.346,2412597.406,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.11070445,145.1321156,16156033.21,-4595076.464,1310,T20100031871,1,Finished,10-08-2010,08.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60,No,43373,145.13212,-38.1107,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2511586.978,2376728.021,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.98335522,145.0581495,16147799.34,-4577074.73,1311,T20100031873,1,Finished,10-08-2010,07.45.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,50,No,70566,145.05815,-37.98336,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2505108.546,2390870.14,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.06581382,144.2184414,16054323.46,-4448284.36,1312,T20100031878,1,Finished,10-08-2010,11.05.00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,50,No,235756,144.21844,-37.06581,Non-Intersection,MOUNT ALEXANDER,NORTHERN REGION,2430503.447,2492411.93,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,No,0,1,0,1,0,0,Other Towns,Other Towns,MOUNT ALEXANDER,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
